Country_ISO3,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
GHA,174.858856531804,181.870010833085,188.421016299893,205.037422391885,224.968154393354,260.50559523622,263.334589411514,211.219296540365,196.668571830464,225.772621963554,248.159869409818,263.408787882235,223.80286383233,309.509552300391,289.425856816508,272.976715188503,260.998295813107,292.28979809499,325.598476678233,346.653403777697,372.252026367961,343.799126739425,319.206910329791,311.383438154949,329.998888863111,329.714604937014,410.711658388611,355.153724919203,355.121844932881,349.964941914982,382.54246368354,418.254121349986,396.426407640517,359.800844097528,320.50390343252,371.537243033836,389.271267898831,377.841935501461,400.366799508524,403.037326127273,253.746936203344,263.542156494853,297.46164468774,358.39927142073,406.132105329565,478.611909191028,906.441027564887,1050.12461524926,1182.65761256016,1047.70430093586,1263.89251760539,1507.43573198753,1543.77524235764,2294.025645187,1953.64513603117,1721.69964380717,1913.18673253576,2012.97025750655,2196.61290615342,2186.18924111824,2196.54789313621,2445.50081810782,2240.27945094566,2260.28741289427
GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,,,,,,,,,,,752.822503572388,825.289977053096,948.497421297055,1143.30003514078,1242.5292252039,1311.33051362563,1430.66435286764,1440.15766515101,1657.96393230706,1789.99554924567,1930.99184257949,1875.53966772396,2272.63298724274,2822.83932284682,3361.5282015455,4061.69867242443,505.876944250303,504.510868799406,574.001127225182,570.493417986787,604.304422702532,656.42373119518,692.647802662806,670.741778229959,671.576385058752,713.031460558683,726.025442583799,695.58174225826,647.379920832778,610.614842942762,518.157066924026,483.085120214741,495.916073559269,566.48540588068,584.897740538081,463.17768685098,446.980554135348,650.148575304385,703.532825785322,662.185914665681,659.235326211315,636.694958747648,699.353377212197,748.455020824734,765.146999389279,747.356966759448,711.996509782316,833.598621691121,933.273615633705,1031.34146480732,1053.66097696415,1244.96550477914,1416.59612011764,1541.04050914957
GMB,,,,,,,94.3662144947658,96.9604868849254,83.1064852758912,88.662202161031,99.7816919772448,103.318322288749,106.524604282625,131.449182060787,162.618334686551,189.808393377344,179.313963291107,213.842543162023,257.581042237291,300.258528034397,337.692534389517,295.982064548083,282.141307055388,268.649299816803,214.794357389928,262.816616745779,207.654408714945,236.954802725846,274.874465999589,280.929809553919,300.639895740381,627.578919318827,623.485927783598,635.3611677282,608.2774907808,621.681391269646,651.784945724837,600.224023405754,610.234711461724,575.459893151216,538.054072348854,459.803068381399,376.531026962584,308.719123437587,593.285346326581,616.483657865348,614.544307904464,724.726407242432,859.127671411226,774.888030908091,801.033372714536,710.608411468152,692.579361628102,653.862713272743,568.00453558864,619.536364296461,650.056501323611,642.522641296331,696.219806960615,738.186751987483,720.335143352133,781.890925169531,836.244875868476,888.157407724123
GNB,,,,,,,,,,,350.221594962107,348.277009620267,388.643761374553,391.9165756129,418.643114014064,435.217809874848,420.852937438178,402.906587803326,402.777525700936,375.845330171625,346.855441567554,477.46389637563,502.732266005568,488.993892322107,407.439444684912,416.576139998898,371.137575913103,487.551949436993,453.807472688208,578.490985831256,651.337640650994,672.07387884966,574.32110641811,581.612681813953,560.883422537973,589.487023081945,614.729892454585,598.953470198484,497.724279563733,478.733190989909,316.945495037639,327.138431972397,362.034574570354,419.78486611807,431.376557669634,463.073962650452,448.513075469701,519.069789794741,640.210331101753,583.190020139094,600.194298540768,719.539573498937,635.461653303881,654.304534409417,652.022501029449,645.066837207039,679.665386626818,783.123186602022,808.531613218504,807.359903965493,817.780335749159,900.407780831491,853.281304044102,951.242748289294
GNQ,,,132.911859077276,154.797498528375,177.826417576094,217.10289545039,226.694963901345,231.931646165774,211.743758689178,208.44083966338,206.766858699665,205.56736961701,211.424761974446,268.634902338667,319.236836741342,362.262178278078,368.831374253979,375.705960625002,,,175.451008071362,121.125080282047,137.468802708366,129.411005581021,137.903678570149,161.11802183767,188.78702702248,220.925441822509,228.669232827247,193.2233561169,236.402188376265,225.319378519763,263.733547088944,256.683023652574,183.239482711964,248.314896208855,391.686868235732,717.041481576821,577.868525342745,930.912549299779,1487.3165506701,1948.61145907844,2264.21065580365,2930.60183743733,4901.30127408119,8673.9026086535,10184.8841248541,12616.9532942011,18210.5552970599,13232.5019378102,13720.1658723222,17198.2136668275,17308.5723924575,16304.0713196418,15548.6624656619,9068.91003238645,7453.19797948517,7809.10465655488,8102.47084834031,6804.14923073888,5764.05502912947,6945.63069794539,7589.29964909381,6677.793435386
GRC,513.085862390915,582.563503591063,608.475515462307,685.559282001744,772.805500770312,886.773611071551,983.55754915871,1053.2588863313,1138.38219032671,1305.64395976862,1473.60394808707,1629.3452793287,1873.25412773592,2468.00395502023,2789.40577350635,3109.3794397892,3343.38819444676,3832.32110004611,4629.33937671209,5626.58879087082,5811.69069600941,5305.43729381339,5501.63700061234,4950.06026518761,4785.07463033775,4746.76035816355,5577.83258692769,6473.57783168117,7492.35204811251,7737.54385772032,9466.66238502174,10046.6663875475,11021.012224607,10257.3085789073,10937.0223808611,12779.081491606,13432.5262183244,13015.9175046854,13022.9648774809,12742.5404388143,11638.2010697215,12156.9572824221,13782.195640943,18020.612039764,21449.2552764245,22054.1315756886,24416.0232970275,28440.7625328955,31695.8331092209,29425.4573200263,26653.0488008626,25504.7866510124,21624.346052551,21573.3449762805,21474.7257123892,17980.7298238137,17919.2426377048,18631.9930129293,19873.4015238771,19335.3602002969,17886.733165236,20654.7001960815,20971.8349258283,23400.7278817691
GRD,,,,,,,,,,,,,,,,,,736.927499151542,917.111118802723,1070.73371266334,1173.07809597238,1229.65932557403,1329.00617695983,1388.16565090599,1523.94092798531,1745.15357435866,1938.10850906698,2204.6384515886,2404.25523562379,2696.98290193019,2782.18396873619,2983.91643158641,3052.70018744163,3026.04154231393,3152.2020478855,3294.26988339657,3508.294236637,3724.75466168304,4206.28052894181,4516.28332446682,4839.82811114248,4819.50776653843,4984.47405931447,5427.96377252312,5480.26117644588,6338.56011405358,6344.0383771432,6864.54816771858,7448.2040563865,6932.56472176781,6909.60169568597,6947.38136096464,7092.71985352677,7424.80212287327,7986.33421210788,8694.12438005692,9221.23461079424,9751.42661155932,10083.021279225,10462.7929159533,8968.55890108484,9622.24050459345,10474.2652893842,11246.3451228921
GRL,,,,,,,,,,,1498.27643678161,1874.29530190099,2196.71424019198,2860.28057640115,3432.70603291276,4257.87561148406,4844.65629347485,5713.96253360554,7235.5169393433,8480.76253105822,9483.10240585198,8544.09791016512,7813.65128212172,7988.17794662988,7198.7078081665,7760.83426370628,11271.3325735884,14554.3513669736,16397.9501938761,16813.7414501107,18326.9295023252,18315.3165631906,18768.8275325455,16797.3578218828,18124.0998075763,21665.8295173116,21422.4609853672,19145.614890096,20496.578783559,20170.322763798,19004.0038435698,19275.4339659556,20652.8417042443,27459.8753295461,32023.6820516137,32489.7277309899,35458.2542977474,39780.9441368721,44366.7858688175,44918.8413832155,43988.5280290494,47186.8759969388,45936.9562817724,47535.4883792376,50485.2244135291,44536.3549705377,48181.7453541266,50765.7494665372,54545.135857765,53309.2035905065,54693.0766804265,57116.295770722,,
GTM,256.813115286608,257.20215058952,265.21065183936,284.397504292538,284.197970339364,282.97764170403,287.277848723331,291.934180943356,314.666876118943,326.30273339901,352.790808761812,358.373560380293,369.762757413424,440.562871690613,528.57311003132,594.88660866336,697.064609693019,856.125495292911,925.180026499901,1025.98223460072,1141.80549814991,1216.49639722044,1203.96540667638,1219.73545354345,1241.04242582773,1238.47545209176,896.063263473632,853.903772501246,919.070773138882,958.427471156263,847.688561830359,1014.40279682682,1096.45976992698,1165.67442716224,1292.67202750483,1421.06177809796,1481.05986750672,1638.46281851789,1741.20114182856,1603.64776144934,1648.96578971559,1537.68663578252,1669.33517469705,1722.54701910774,1840.91184884,2046.46611650758,2225.1234753878,2458.81573919384,2763.05988172926,2611.64632773352,2805.25960237322,3168.98370607705,3286.61959336267,3444.15971843874,3689.14472473545,3893.50521848131,4060.13755621218,4324.99607911366,4352.94651790253,4511.99755157656,4477.61761796418,4913.94712869347,5358.08963795,5762.82174615918
GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20909.9590302806,21877.3178371553,23618.8266894573,25631.9776108052,25709.9351488422,26605.4324214756,28112.2316573422,29054.0581201519,29719.7967836082,29926.2052442913,31653.7506538168,32530.7593121483,33900.1486530583,35165.7014644795,35930.6594898711,36779.0078903909,37195.9503070464,39274.9431424899,36482.9363953675,38074.8793745801,41833.1517132825,
GUY,299.074645785091,319.017754796284,327.392579238974,288.820390442321,313.261161893769,335.73593687831,352.589675035291,377.732621967981,339.786441079035,361.187616176221,381.098754100227,395.769663599294,395.474264576572,420.533678630093,587.968877003464,663.799722651899,604.105267775602,592.99759837818,663.208586084495,688.827652838343,778.958814102357,734.567458871119,620.564636570569,630.672779209107,565.33443558244,587.818395225034,657.014000212061,464.052566270711,544.715209244099,503.109019103922,528.851095342994,466.039938988882,498.156636569954,603.084316652805,715.611525201717,819.668541584905,927.523847211669,982.804753805587,939.685488169724,908.790631391797,931.796651718955,931.574723847673,950.866932470993,973.742598054188,1033.31030902188,1084.06541388904,3135.60553528326,3608.28685240188,4008.9628671603,4209.13230624565,4581.76179693492,4947.22170589917,5444.39751913913,5556.91231156932,5472.68820452237,5640.41560569466,5870.87823759835,6178.6650437298,6048.38697180418,6405.82443444562,6775.70939096303,9860.87233445443,17913.4910146288,20765.3503593109
HKG,424.056554189694,436.754411520393,487.821134050813,565.727810358046,629.591525784494,676.805507110096,685.926614135084,723.239225616661,714.48296958061,825.523449142012,960.031961510704,1106.46971695915,1384.7342645141,1893.18124189464,2144.61495884823,2252.12694057369,2850.0146101832,3429.42027607254,3923.9713784987,4569.4838495588,5700.43210891578,5991.28488804536,6133.7668997328,5595.26055343754,6208.22615937199,6542.97352840976,7434.99925513073,9071.39076473445,10609.7456394545,12097.7487914553,13485.6314525052,15465.9245305858,17976.4688629053,20395.5621886121,22502.5302426236,23497.3920767477,24818.3021600084,27330.0933613355,25808.8609899709,25091.6665997966,25756.7728723704,25230.3780910304,24665.8362318216,23977.1734120477,24928.1003722551,26649.637724155,28224.0951563146,30593.9511738646,31515.5292103443,30697.5383861641,32550.136489179,35142.4879344543,36730.796195815,38403.7777145477,40315.3739510191,42432.1619740441,43734.1980702999,46160.429791493,48537.5668888343,48359.0011950597,46109.2299946609,49770.5642374739,48826.0527728276,50531.7385421945
HND,162.774119084799,167.920491862786,177.698729276502,182.727079155304,197.847916860582,213.974087533974,224.767456925531,237.468673669365,249.435319007642,250.160207378302,262.840752313489,257.883254733622,274.804500009748,303.009104141963,333.727332671793,351.994247837772,409.172118500864,491.223719383109,883.547221294305,980.442767610674,1064.65679108536,1052.61024413696,1077.74606527652,1097.72098615704,1170.354142767,1220.84274445556,1276.23237996637,1352.55472392946,1253.84921085629,1121.9592439326,988.459273781288,907.271114551007,937.828918006075,908.446013257125,832.062972379136,931.669547257738,883.311249797422,944.930102441707,1021.15818843434,1002.19633011186,1092.56400746252,1132.1648753329,1132.49965345317,1156.08162681357,1215.13995412761,1304.70039153826,1425.84780051892,1577.73789197407,1732.49062702803,1781.15703614674,1893.32722662035,2073.66121088074,2126.03474686503,2081.12843527945,2179.88171977271,2271.20265980349,2307.34468351082,2413.0076562942,2464.64241531918,2502.32744328073,2307.61494319511,2735.14751503977,3003.28996826399,3231.65724461936
HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5369.10978590681,4000.91677428625,2321.15204123035,2447.50319141761,3237.92646315285,4929.05772183424,5299.6410536193,5331.02343858808,5712.58985659548,5269.03394637289,4953.65158789022,5364.83824691607,6219.58164143945,8190.11135193887,9718.97322801967,10443.5278353294,11502.753124287,13757.605654192,15889.4347074759,14475.9632928725,13731.2865213989,14694.9993201417,13508.6836989693,14136.3967669505,14187.9694531493,12285.3032582105,12821.1738140304,13902.6310485422,15460.4183295843,15563.8167397199,14808.4620188819,17789.9304736722,18466.0955472648,21865.4562838641
HTI,70.8024454423715,68.99056510131,70.4464617057034,72.3983493523801,78.4520158485608,83.6332514169638,85.7493738145357,84.217267674485,82.4057717596557,86.1269803448153,71.4543990624631,76.8116150679491,77.2765182599349,95.1341802581181,113.039260601755,133.631792050575,169.091888071558,178.696912675895,180.321253919424,196.20196855612,246.46927157982,258.468043101302,252.607250558051,272.823694996686,299.247186216373,324.575156092964,366.997344256492,317.635520687503,397.365336276412,407.498708064211,451.720249689216,496.545987433864,316.276513134354,258.066372258817,292.134224374091,372.006104665125,377.229465025972,425.111085879256,465.363306259051,509.578585275375,820.600046761464,748.821159844528,720.969568042522,578.995291079709,683.185298155273,775.845704056916,828.805700289589,984.566983448521,1094.66058421644,1196.8528706018,1209.72733503094,1312.03953552013,1361.39396587374,1457.83221179626,1460.18898613914,1411.12684746796,1318.40268167953,1395.23945184461,1496.38048970156,1352.17204191532,1290.32538667383,1835.44394078496,1760.62635668777,1705.77905452248
HUN,,,,,,,,,474.880214413036,525.511780457936,557.372982365269,604.873176191056,707.33760589871,873.124533996772,952.756132363523,1079.94042321749,1244.72491436848,1383.86613419222,1612.60099090319,1858.58930190771,2151.1816628528,2205.83366722579,2247.70800537405,2043.02997546324,1984.74349777267,2013.43352195314,2323.23864322732,2557.60366681372,2803.06398657229,2892.96729614731,3312.69823800526,3350.25832349229,3735.10582034276,3873.98772279767,4173.37302405441,4494.70762405948,4525.03910312241,4596.18262235195,4744.21226429639,4793.47852203763,4624.28165670295,5276.03318905496,6655.33300865319,8419.43087098103,10301.7033946743,11223.3993032598,11489.5608654088,13940.9092761999,15772.3300839383,13077.305465178,13217.5045951108,14234.471576937,12984.8365730133,13715.0703590361,14294.2584180751,12717.038597002,13104.6995457458,14621.2395956755,16425.2050299693,16786.2136399075,16131.9540355923,18755.1023464312,18353.298364905,22141.8669799276
IDN,,,,,,,,53.2051866988581,64.6547730642556,74.0988114128793,79.118823484002,78.5428393869752,90.1147549138956,129.886231088685,200.710984454591,231.060120618497,275.713167824796,330.670214101079,362.483779779007,353.424175826329,486.620172021155,560.830336032961,577.745632722784,507.682945653414,519.774063103241,511.400883618027,469.834241253429,437.60655039936,476.662483405818,524.143027322576,578.420121135382,624.387495384411,673.67103954742,817.395116417856,899.793982949817,1011.22614205568,1118.92133024129,1044.60674832472,454.877800792123,657.268934667018,763.711124950924,732.307093405708,881.002913569131,1043.2105838671,1126.84004447173,1238.21447629488,1558.31562847164,1823.21976255073,2124.55483920617,2218.48541852977,3065.68348366636,3579.46442452684,3632.272540431,3566.60284506078,3441.06808455308,3288.22269737572,3521.46943456251,3798.88326177649,3860.95353077708,4106.94856173421,3853.70288778903,4287.17313989405,4730.74548910499,4876.31432703188
IMN,,,,,,,,,,,,,,,,,,,,,,,,,3892.81857107699,3980.23093051439,5507.18003873984,7012.1421130624,8768.79053218172,9110.77499886082,11049.8949396235,11768.1058977186,12150.8545456352,10818.5139663414,11708.2857474351,12896.5252829716,13979.8454930411,16160.7112518361,18753.1202301034,21042.1461816648,21161.3963073772,21819.7123825606,24471.0798814847,28861.6178062918,35564.6023910146,38135.8597885858,42627.5089352891,55040.2437046236,72276.7741329461,66156.105656847,70587.3140283741,77808.8579649376,79329.2034347434,83207.6588430451,91885.4528718026,84753.5187422732,82025.9454509241,83481.3038489014,89393.8244248812,87127.5517977404,79513.5330346598,94299.969348965,,
IND,84.9328084793106,87.8538613470205,92.1999583629516,103.435021262932,117.856430772855,121.50831902883,91.0276950517841,97.9951481214155,101.556802521195,109.477664384288,114.35532002008,120.680595539912,125.270705961882,146.568492582405,166.699661755332,161.086694022079,164.119999587322,189.585568552477,209.389063573463,227.958179873426,271.080945953678,274.964330768528,278.65038258267,295.999773299382,281.049867840717,300.928258576378,314.897116402542,344.941028293075,358.484539641693,349.915155021864,371.085936203765,305.574055928592,319.182472626315,302.884806246174,347.73421473994,375.17600537305,401.046754673579,416.228116203753,413.630864056851,441.927991436397,442.750218937263,450.357900514128,469.149928973927,544.143133545002,624.258826510066,710.488080408949,801.668353659022,1021.88707706826,992.519584923828,1094.94974598436,1347.51939071367,1445.46127486037,1429.32199520032,1432.84397512195,1553.88396075118,1583.99815907985,1707.50892912243,1950.10468280866,1966.25455171679,2041.42863698585,1907.04251637669,2239.61384367482,2352.61392452078,2480.79208721621
IRL,706.551022345168,761.851359570018,821.344113076887,878.156576476286,994.607331611746,1055.03624701098,1107.31823034754,1187.18321236576,1158.85549787929,1330.78329549951,1486.51452734638,1703.93218277317,2080.46514718169,2424.26904706558,2516.92768605196,2973.40012301715,2919.58308695615,3427.0734359204,4399.98680535092,5429.96200087479,6372.43777545453,5986.1541089392,6160.63861381484,5915.24177164341,5692.02738597285,6011.7355464232,8112.17136316453,9581.91308572415,10715.8706184163,11175.816603647,14031.3025675469,14087.2077980306,15714.3847487231,14657.0615549805,15902.9296755168,19158.4564773907,20835.8973666717,22551.1139134126,24294.8547674007,26338.1077543817,26334.5672050501,28282.409882073,32705.4345565698,41203.5295847568,47754.2023194244,50933.0216095589,54329.1618599624,61396.417461176,61353.1065629523,52133.0909237885,48679.4026820361,52692.7813135606,49411.7387476787,52619.2123745817,57278.2590911107,64311.8234684057,64292.659966313,72499.3268743015,81248.3135388,82508.4659883582,87567.1148972037,105561.137468992,106194.755859223,103887.800388081
IRN,195.577527212584,200.081529294826,205.786809657214,209.559376274185,221.731727810658,247.526675505443,262.877683796297,283.733705768519,314.285456656371,344.601687457468,376.606879152384,457.28363801324,554.748034125811,850.560177143918,1408.96571902077,1531.70617122586,1953.5196967855,2243.05559538314,2100.77015324707,2352.4265515265,2368.39285730473,2393.44985576144,2844.87611384054,3397.06140021275,3395.33697556582,3634.03209560743,4064.34667297518,2513.1511156474,2234.46235141339,2124.97214820342,2137.94222739878,2194.43906802841,1957.48507794252,1038.10985680796,1167.7627251321,1550.0095955237,1914.78121290985,1790.06617576107,1709.19334095949,1739.59462001971,1650.01385832603,1881.02266634748,1891.25756092031,2208.99636553529,2672.42266512669,3132.05081925856,3618.9160136791,4687.99166265915,5377.41150725587,5415.52280554144,6291.19443652344,8025.68743364356,8114.08099831877,6222.74194840326,5672.06372896319,4952.73355532178,5477.03712389913,5753.11544659399,4631.78709016514,3831.27894763337,2988.78122414716,4334.79268631354,4405.09291519791,4465.63766994952
IRQ,218.917802531101,232.392612190864,240.653442461626,235.513623763733,269.423092996101,284.77757098584,298.205666763491,290.643664484678,318.832552563525,319.860143218706,337.042912609442,383.550287036941,394.41834302923,475.586335675674,1031.25081332691,1165.88163945653,1488.54335200482,1608.79545129648,1863.21761229727,2871.32952195974,3867.64500744262,2700.41204790874,2941.9748125381,2743.35449218755,3065.7178266236,3087.66394151806,2940.40623181091,3436.4763126353,3707.20841763297,3791.17027583399,10261.4157706888,22.9521327615352,30.2539012636825,53.7437842348819,198.182101881974,619.135530927038,485.258492784825,936.341170908421,900.937142559106,1560.36466710272,1980.18916038782,1435.695683789,1266.15961275094,817.887862499622,1328.37157628292,1762.39360423421,2276.55435744086,3128.99010329066,4542.96609046032,3714.71205987194,4461.75196161555,5775.54229080293,6477.59618450955,6650.35282247395,6249.39226978969,4440.14189252367,4334.42096404188,4759.2846435467,5646.68932074742,5671.8568632942,4295.18945121228,4868.49431080783,6504.12428393548,5565.12644647176
ISL,1436.25885405655,1439.44972356432,1585.721437797,1859.24836167773,2332.47365785423,2764.47356483879,3264.04742660905,3172.64877052559,2389.88350467813,2069.85896390776,2576.35344434276,3252.09917788448,4014.84273017558,5437.34252541217,7040.55404419726,6454.17715159378,7583.27529804327,9957.25443433463,11236.735735064,12640.6408128355,14821.8150912707,15137.2538408683,13711.7362718597,11671.8092292119,11959.5400102921,12361.1870365183,16406.04794507,22453.1882283809,24451.9733172334,22434.3467683494,25384.9150226302,26802.9895156678,27124.2745379594,23579.7953612417,24018.6313967189,26633.5913761549,27614.8770273122,27919.1854966562,31030.0535989181,32381.6252356488,32096.3722613695,28897.4439396908,32409.2161491753,39476.6978486684,47334.9306537723,56794.8501588953,57492.9342498703,69495.7267376825,56943.3704468563,41301.273219718,43237.0729488958,47714.5922308485,45995.5478789467,49804.9829978371,54576.7448146565,52951.6815110898,61987.9263620283,72010.1490316258,74452.1890731447,68452.23622306,59023.5663465778,69325.9078287926,75314.085560994,79636.9548578508
ISR,1449.76140897192,1694.10902871325,1291.14207507409,1483.52869124093,1622.94713795895,1685.90010698784,1785.65063547398,1731.67626367394,1943.69837323735,2184.92749415975,2485.81574130995,2294.27613927941,2924.42858457511,3624.88724710974,5076.29651451905,4664.02620141029,4508.34326185306,5044.18442995876,4788.32792496606,5961.20969710617,6536.74795007038,6783.03336109356,7244.51893752661,7945.67500522195,7355.25317040048,6816.3848781637,8320.4734890676,9835.69004057827,11831.6680266533,11586.8023266158,13284.3794576924,14320.2831935277,15482.1005731603,15151.5446328935,16776.6124890797,18991.4711694457,20180.3770456889,20432.8376406454,20157.0966336239,19782.2869743593,21660.840378309,20907.1143041538,19034.3175740071,19629.4145135202,20546.2291718399,21226.7213913393,22502.0722209991,25635.926838502,30176.2865128483,28381.6449423376,31338.5568903917,34433.822610733,33236.5731239421,36929.6042163752,38230.4954049785,36123.9907881129,37556.6272863143,40997.9110240274,42233.2610344935,44140.8289372511,44679.7715799755,52255.6159050999,54930.7261602593,52642.4267486308
ITA,836.905850281885,923.08778375214,1030.15800343763,1171.3869628098,1271.80119301518,1357.0106162201,1458.94713889011,1595.48578129215,1718.49646427147,1886.45002730465,2111.71986404332,2310.92376058816,2677.29372999774,3212.63949627574,3629.49182319594,4116.45964933054,4042.39482463789,4614.21004931651,5623.42917622719,7006.39699054556,8476.41045000836,7640.40241250516,7573.93967597775,7850.62789042275,7757.55374836822,8009.10347642127,11341.0939892903,14267.5368168757,15780.9495122174,16424.4301587005,20873.7834092719,22007.1350964074,23297.0460325456,18781.9529427137,19382.2002150155,20712.1798690324,23122.9337219116,21883.9872666651,22365.1837644545,22049.9990620261,20190.0035636084,20571.4787737914,22463.5222129968,27618.9417740066,31425.8208728669,32171.793374715,33684.7200358552,38031.9709472716,41095.4063415012,37388.4537139699,36184.7118698678,38851.3881339353,35235.7989058242,35747.707952689,35750.7197500382,30387.1293187854,31126.3246947273,32554.14668453,34746.3441392416,33812.788724868,32091.4866621366,36852.5425414951,35635.7442204098,39003.3160954123
JAM,423.674098184095,447.057273660594,458.313997796567,480.336499711715,514.416511313452,549.493560414107,612.210363692586,633.259680574944,591.045817173244,642.133421058915,747.909399172491,808.866506083755,970.802906405502,971.802513228502,1192.98569350958,1416.77546764568,1449.977882067,1569.42127051131,1262.40327239465,1144.17562986584,1248.74484727418,1370.41277901541,1494.40208283218,1619.4784563122,1048.13405395534,916.872292838674,1191.34976782142,1410.84598702428,1632.01481656159,1864.98497550062,1929.59891905857,1710.30058243722,1458.10146892635,2220.51518327186,2202.85831038471,2630.84935382822,2928.89692611996,3296.91634805083,3419.49352868739,3431.56813468335,3453.09252800226,3503.55026688858,3680.64551727724,3549.70758394618,3807.56293124552,4184.43974867497,4417.00127135363,4716.48612542727,5029.80095281745,4428.38153333557,4809.977380312,5232.63644918132,5340.83333232158,5124.21301411137,4975.11326954633,5062.89556466908,5009.79450059092,5259.31334136812,5578.10346083169,5607.24300668501,4879.44024631319,5165.33780988607,6022.15341099999,6839.72503886968
JOR,,,,,,545.513861689675,558.402981092455,496.922746235673,408.842352820548,474.427887073594,408.596257509347,412.218818849468,459.874244108895,530.783996638002,651.095948462669,717.7640972871,872.506019353732,1038.52230070493,1248.90326044987,1518.82451343828,1750.09801076564,1885.14842198943,1928.87589643338,1939.33654498872,1871.09074979987,1797.02877146361,2200.10278230881,2216.87045179385,1965.98031813995,1260.2518650001,1148.59005469899,1109.65564611997,1286.6347360596,1289.4145431007,1367.18721776691,1415.71151592128,1410.17424189419,1435.87593846863,1532.11380395602,1544.58750592979,1570.61002940477,1632.29454010563,1706.26744384401,1775.67625581432,1940.08641342805,2087.87079273635,2342.63459574933,2506.20599484139,3241.6524135556,3435.8337590698,3718.46571622945,3946.85503855525,4169.50470054618,4311.21916713038,4191.18050084986,4042.75678097555,3986.71677010853,4065.61628749384,4145.43989673265,4170.1144003465,4022.0401356135,4183.49998326866,4332.25159897931,4455.50540514568
JPN,508.702779291773,608.864581144951,684.565509797705,775.592123080162,902.867721515126,993.732722209078,1143.60789652395,1326.36103912253,1553.27139379996,1802.98028061972,2100.74807036009,2321.39092521418,3031.43860570759,4061.0133895326,4448.31965623627,4775.89953559305,5310.43140904992,6472.7877874079,9012.13603523182,9301.14831026293,9668.74626395709,10583.1278908402,9779.97490636267,10652.0147161768,11207.4523524293,11809.4603450715,17451.8349394142,21141.7183951789,25499.8811728107,25265.9487590208,25801.3950393094,29428.4289039469,31992.7902119161,36345.2441262708,39933.5150564874,44197.6191013908,39150.0396308089,35638.2319556941,32423.7556133801,36610.1683163197,39169.3595701504,34406.1824638092,32820.7936433254,35387.0374203599,38298.9801712303,37812.8950199948,35991.546002862,35779.0245416427,39876.3039685725,41308.9968370512,44968.1562349739,48760.0789494211,49145.2804308193,40898.6478964744,38475.3952461838,34960.6393843385,39375.4731620781,38834.0529341227,39751.1330982711,40415.9567649547,40040.7655055923,40058.5373276179,34017.2718075024,33766.5268253808
KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.00883112591,1442.42455540825,1437.59848100913,1355.13493859139,1246.83633018218,1217.79138769863,1281.39152895397,1381.63593295187,1414.59289652597,1091.54727722159,1180.0444563226,1422.27331810957,1573.55219932325,1958.02050246511,2722.47407755402,3577.35804001782,5030.13494711519,6449.43931096532,8123.54705891736,6938.01175663001,8793.07589980782,11287.1464926039,12018.7966527993,13478.459627612,12427.7094576939,10196.1226255982,7475.56688689424,8943.08416791984,9472.48527327758,9457.12614657136,8781.50797787648,9983.60103576902,11255.3396437881,12918.8661346014
KEN,102.824417465582,99.2716957068382,104.600455936259,107.393655978243,111.300544823892,106.865601340262,119.833476389359,121.90214207834,128.654646882243,133.310793093247,141.039390962597,150.852979093178,172.642044778441,198.578083872556,227.233442066411,241.224426147057,248.935108198575,311.48625291648,355.141982232607,403.242079834358,453.558973444809,412.883704225392,373.794835688888,335.037151735189,334.40283575753,319.503611010714,363.745117772717,386.630929992512,391.238771204282,374.489193682103,374.458992895562,344.722642127742,336.68139978696,228.998032843434,276.447871981244,340.064842175429,440.527078880876,466.723814611399,487.883239905452,433.721235701305,414.626365130846,410.700452474814,402.936385605382,442.898457253405,463.662781300121,523.456312433863,699.80237063381,840.201439476765,915.54435473604,1047.9678324485,1091.51873101194,1096.14499807675,1285.00536171512,1370.87885214659,1482.81566253497,1489.11959777284,1554.12610314423,1667.48447230835,1836.45275528993,1960.40808854893,1927.66459027849,2061.35622089594,2109.56288513137,1952.30457929636
KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.388569370494,870.198894546917,876.954476440354,1117.40184423062,1168.62244675446,1269.66303464348,1264.52679529608,1105.65202996955,1103.27498361324,1221.39056490366,1283.52040333083,1421.99927504102,1229.51775742135,1349.99730650542,1739.72030814894,1970.15780961839
